tax_assignment,UID527360,UID701691,UID502498,UID411026,UID511126,UID509200,UID509208,UID509196,UID507191,UID515229,UID701881,UID701851,UID701861,UID511879,UID511881,UID511882,UID510977,UID511869,UID702691,UID702681,UID507354,UID507351,UID701481,UID515496,UID515493
root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164,0,0,0,0,0,0
Canis_lupus_familiaris,0,0,0,0,109,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46
Arthropoda,0,0,153,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root,0,0,43,0,0,0,0,6,0,0,0,73,15,20,0,0,8,0,0,0,0,0,0,0,0
Metazoa,0,0,0,0,0,0,0,0,0,0,0,0,0,165,0,0,0,0,0,0,0,0,0,0,0
Stichotrichia,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,101,31,0,0,0,0,0
Bacillariophyta,0,0,0,0,0,0,0,0,0,0,0,0,0,147,0,18,0,0,0,0,0,0,0,0,0
root,0,0,0,0,0,0,0,0,0,0,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root,0,0,0,0,0,0,0,0,0,0,0,165,0,0,0,0,0,0,0,0,0,0,0,0,0
Acetobacteraceae,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,150,0,0,0,0,0
Metazoa,0,0,0,0,0,0,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root,0,0,0,0,0,0,0,58,0,0,0,108,0,0,0,0,0,0,0,0,0,0,0,0,0
root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166,0
root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166,0,0,0,0,0
Juncus,0,0,0,0,0,0,0,0,0,0,144,5,18,0,0,0,0,0,0,0,0,0,0,0,0
root,0,0,0,0,0,5,0,0,0,0,82,80,0,0,0,0,0,0,0,0,0,0,0,0,0
Trematoda,0,0,0,0,0,93,51,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0
Metazoa,0,0,0,0,0,0,0,0,0,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Arthropoda,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,157,0,0,0,0,0
Aporrectodea_trapezoides,0,0,0,0,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tintinnidae,29,0,0,0,0,0,0,0,0,0,0,10,92,0,0,5,0,0,0,32,0,0,0,0,0
Chlorophyta,0,0,0,0,0,0,0,0,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Metazoa,0,0,0,0,37,39,0,0,0,0,0,0,0,14,22,33,0,23,0,0,0,0,0,0,0
Metazoa,0,0,0,0,0,72,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root,0,0,0,0,0,0,0,129,0,0,13,0,14,0,0,12,0,0,0,0,0,0,0,0,0
Arthropoda,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,0,0,0,0,0,0,0,0
Chordata,0,0,0,0,0,0,0,0,0,23,0,0,5,0,29,16,49,46,0,0,0,0,0,0,0
Metazoa,0,0,0,0,0,0,0,0,0,0,0,0,0,49,26,0,0,93,0,0,0,0,0,0,0
root,0,0,0,0,0,0,0,0,0,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root,0,19,0,0,0,0,0,0,0,0,0,134,0,0,0,0,0,0,0,0,0,0,15,0,0
root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,0,0,0,0,0
Plantago,0,0,0,0,0,0,0,119,0,0,44,0,6,0,0,0,0,0,0,0,0,0,0,0,0
root,0,0,0,0,0,0,0,0,0,9,48,0,6,0,8,16,6,7,0,0,0,11,0,58,0
Nevskiales,0,0,0,0,0,5,15,0,0,0,0,0,0,0,0,0,0,6,0,143,0,0,0,0,0
root,0,0,0,0,0,0,0,10,0,0,49,0,73,0,9,16,0,12,0,0,0,0,0,0,0
Hexanauplia,0,0,0,0,0,0,0,0,0,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root,0,0,0,0,0,0,0,0,0,0,0,0,169,0,0,0,0,0,0,0,0,0,0,0,0
root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169,0,0,0,0,0,0
Ovis_aries,0,0,0,0,0,0,0,31,0,133,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
Allorchestes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,158,0,0,0
Novosphingobium,0,0,0,0,0,13,0,0,0,0,108,0,49,0,0,0,0,0,0,0,0,0,0,0,0
root,0,0,0,0,0,0,0,0,0,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Emticicia,0,0,0,0,0,0,0,0,0,0,155,0,16,0,0,0,0,0,0,0,0,0,0,0,0
Chaetonotidae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,70,0,0,0,0,78,0,0,0,0
Oxytrichidae,0,0,0,0,0,0,0,0,8,0,0,163,0,0,0,0,0,0,0,0,0,0,0,0,0
root,0,0,0,0,0,0,0,0,85,0,0,81,0,0,0,0,0,0,0,0,0,0,0,5,0
Metazoa,0,0,0,0,0,88,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171,0,0
Chordata,0,0,0,0,0,0,0,0,0,0,0,171,0,0,0,0,0,0,0,0,0,0,0,0,0
Insecta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171,0,0,0,0,0
root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171,0,0,0,0,0
Aulodrilus_pluriseta,0,0,0,0,0,0,0,0,0,0,0,157,15,0,0,0,0,0,0,0,0,0,0,0,0
Protocyclidium,0,0,0,0,0,0,0,0,0,8,0,65,0,8,0,17,0,0,0,7,0,67,0,0,0
Chaetonotus,0,0,0,0,0,0,0,0,0,0,0,134,0,26,0,0,0,12,0,0,0,0,0,0,0
Legionellaceae,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,8,0,0,0,0,0
Actinomycetes,0,0,0,0,0,79,0,60,0,0,0,0,0,0,0,0,6,27,0,0,0,0,0,0,0
Viridiplantae,0,0,0,0,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fungi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172,0,0,0,0,0,0
Rhizobium_Agrobacterium_group,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,60,0,0,0,0,0
Hydrozetidae_sp,0,0,0,0,90,0,0,0,0,0,0,37,0,5,0,0,41,0,0,0,0,0,0,0,0
Chaetonotus,0,0,0,0,0,0,0,109,0,16,0,0,10,26,12,0,0,0,0,0,0,0,0,0,0
root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,78,0,0,0,0
Insecta,0,0,0,0,0,0,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gammaproteobacteria,0,0,0,0,0,11,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root,0,0,0,0,0,0,14,0,0,0,129,10,0,0,0,0,0,0,20,0,0,0,0,0,0
Spirotrichea,0,0,0,0,0,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,0,0,65,0,0,0,0,0,0,0
Eurotatoria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173,0,0
Hyphomicrobiales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173,0,0,0,0,0
Devosia,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,99,17,0,0,0,0,0
Sciaridae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,0,0,0,0,0,0
Oligohymenophorea,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,92,0,0,0,0,0
root,0,97,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0
Chlorophyta,0,0,0,0,0,13,0,34,0,0,0,0,12,0,0,103,0,12,0,0,0,0,0,0,0
Fungi,0,0,0,0,0,0,92,0,0,0,0,6,0,15,0,48,0,0,13,0,0,0,0,0,0
root,0,0,0,0,0,0,0,0,0,0,0,132,35,0,0,7,0,0,0,0,0,0,0,0,0
root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,0,0
Bos_taurus,0,0,0,0,0,0,0,0,0,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Scuticociliatia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,80,0,0,0
Hyphomicrobiales,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,158,0,0,0,0,0
root,0,0,0,0,0,0,0,0,0,0,0,0,175,0,0,0,0,0,0,0,0,0,0,0,0
Metazoa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,0,0,0,0,0
Sediminibacterium,0,0,0,10,0,0,0,0,27,0,63,0,76,0,0,0,0,0,0,0,0,0,0,0,0
Annelida,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,169,0,0,0,0,0
root,0,0,0,0,0,0,0,124,46,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
Pedinellales,0,0,0,0,0,6,0,81,0,0,0,0,0,0,89,0,0,0,0,0,0,0,0,0,0
Podocopida,0,0,0,0,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root,0,0,0,0,0,0,0,0,0,0,0,176,0,0,0,0,0,0,0,0,0,0,0,0,0
Spirotrichea,0,0,0,0,0,0,0,0,0,0,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176,0,0,0,0,0,0
root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176,0,0,0,0,0,0
Chaetonotidae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,170,0,0,0
Desulfuromonadales,0,0,0,0,22,16,12,5,0,0,0,122,0,0,0,0,0,0,0,0,0,0,0,0,0
Trichosurus_vulpecula,0,0,0,0,22,20,0,0,0,0,0,0,0,0,0,0,0,0,0,130,0,0,6,0,0
Stentor,0,0,0,0,5,0,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Flavobacteriaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,10,135,0,0,33,0,0,0,0,0,0,0
root,0,0,0,0,0,0,0,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Metazoa,0,0,0,0,35,0,0,0,0,0,0,0,0,101,6,0,0,36,0,0,0,0,0,0,0
Metazoa,0,0,0,0,0,0,0,0,0,0,0,0,0,109,0,69,0,0,0,0,0,0,0,0,0
Metazoa,0,0,0,0,0,0,0,0,0,0,0,36,142,0,0,0,0,0,0,0,0,0,0,0,0
Maritrema,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,42,0,0,0
Euglenaceae,0,0,0,0,12,0,0,0,0,0,0,0,0,20,8,65,0,74,0,0,0,0,0,0,0
Lumbricidae,0,0,0,0,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Metazoa,0,0,8,0,0,0,156,7,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
Metazoa,0,0,0,0,0,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ascomycota,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,55,117,0,0,0,0,0
Metazoa,0,0,0,0,0,0,0,0,0,0,0,151,28,0,0,0,0,0,0,0,0,0,0,0,0
Eurotatoria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179,0,0
root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173,6,0,0,0,0,0
Lumbriculus_variegatus,0,0,6,0,89,5,0,0,0,10,0,0,0,31,0,13,0,16,0,0,0,0,10,0,0
Plumatella_emarginata,0,0,0,0,0,0,0,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spirotrichea,0,0,0,0,0,34,0,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root,0,0,0,0,5,0,0,0,0,0,47,0,113,0,0,0,0,0,0,0,0,0,0,15,0
root,0,0,0,0,0,0,0,0,0,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root,0,0,0,0,0,0,0,0,0,0,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,0,0,0,0,0,0
Anas_chlorotis_or_gracilis,0,0,18,0,0,0,0,0,0,0,15,0,49,0,0,0,0,0,99,0,0,0,0,0,0
Ciliophora,0,0,0,0,0,0,0,66,0,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root,0,0,0,0,11,0,0,0,0,0,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Metazoa,0,0,0,0,0,0,0,0,0,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gammaproteobacteria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181,0,0,0,0,0
Fungi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181,0,0,0,0,0,0
Prunella_modularis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182,0,0
Histriculus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,175,0,0,0,0
Coleps,0,0,0,0,0,0,0,0,0,0,0,0,0,15,31,88,0,0,0,0,0,48,0,0,0
Stenostomidae,0,0,0,0,0,115,0,0,0,43,0,0,0,17,0,7,0,0,0,0,0,0,0,0,0
root,0,0,0,9,0,0,0,0,0,0,0,173,0,0,0,0,0,0,0,0,0,0,0,0,0
root,0,0,13,0,0,0,156,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0
Spermatophyta,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,30,0,0,0,0
root,0,0,0,0,0,162,0,0,0,0,14,0,0,0,0,0,0,0,0,0,6,0,0,0,0
Metazoa,0,0,0,0,0,0,0,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root,0,0,0,0,0,0,0,0,0,0,0,177,5,0,0,0,0,0,0,0,0,0,0,0,0
root,0,0,0,0,0,0,0,0,0,0,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root,0,0,0,0,0,0,0,0,0,0,176,0,6,0,0,0,0,0,0,0,0,0,0,0,0
Protocyclidium,0,0,0,0,0,19,0,0,0,0,0,57,0,0,0,0,0,19,0,6,0,82,0,0,0
Pirellulaceae,0,0,0,0,0,0,0,0,0,84,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root,0,0,0,0,0,0,0,0,0,0,0,183,0,0,0,0,0,0,0,0,0,0,0,0,0
root,0,0,0,0,0,0,0,0,0,0,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Arthropoda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183,0,0,0,0,0
Chaetogaster_diastrophus,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,59,5,12,0
Bacteroidota,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184,0,0,0,0,0
Metazoa,0,0,5,0,0,0,0,0,0,0,0,179,0,0,0,0,0,0,0,0,0,0,0,0,0
root,0,0,0,0,0,0,0,0,0,0,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184,0,0,0,0,0
root,0,0,0,0,0,0,0,0,0,0,56,59,69,0,0,0,0,0,0,0,0,0,0,0,0
root,0,0,0,0,0,0,0,0,0,0,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ciliophora,53,0,0,0,0,32,41,0,0,0,21,0,0,0,0,0,0,0,0,31,7,0,0,0,0
root,0,0,9,0,0,0,0,0,0,0,0,53,0,28,13,54,0,5,0,0,0,0,23,0,0
root,0,0,0,0,0,0,0,0,0,0,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Singulisphaera,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,161,0,0,0,0,0
root,0,0,175,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0
Metazoa,0,0,0,0,0,84,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root,0,0,0,0,0,0,0,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Metazoa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186,0,0,0,0,0,0,0,0,0
root,0,0,0,0,0,0,0,0,0,0,15,0,171,0,0,0,0,0,0,0,0,0,0,0,0
Fungi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186,0,0,0,0,0,0
Pirellulaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187,0,0,0,0,0
Mesangiospermae,0,0,0,0,0,0,0,0,0,0,0,56,28,0,0,0,0,0,0,0,0,103,0,0,0
root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187,0,0,0,0,0
root,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,0,0,0
Metazoa,0,0,0,0,0,0,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root,0,0,0,0,0,8,0,170,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0
Chlamydomonadales,0,0,0,0,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Metazoa,0,0,0,0,0,0,0,0,0,0,0,0,6,15,0,29,0,14,123,0,0,0,0,0,0
Metazoa,0,0,0,0,0,0,0,0,0,0,0,187,0,0,0,0,0,0,0,0,0,0,0,0,0
root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187,0,0,0,0,0,0
Pseudolabrys,57,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,98,0,0,0,0,0
Gobiomorphus,0,0,0,0,0,0,0,0,0,0,35,0,153,0,0,0,0,0,0,0,0,0,0,0,0
Fungi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,88,0,0,0,0,0
root,0,0,16,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,25,57,0,0,61,0,0
Viridiplantae,0,0,0,0,27,0,0,0,0,20,0,0,0,101,0,0,0,40,0,0,0,0,0,0,0
Cyclopoida,0,0,0,0,0,0,0,0,0,0,0,0,0,113,0,0,0,75,0,0,0,0,0,0,0
root,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,131,0,0
Peridinium,0,0,0,0,0,0,0,0,0,0,0,0,0,50,10,65,0,64,0,0,0,0,0,0,0
Hydra,0,0,0,0,0,0,0,0,0,0,0,0,135,5,18,31,0,0,0,0,0,0,0,0,0
Canthocamptidae,0,0,0,0,0,0,0,0,0,0,0,162,0,0,0,27,0,0,0,0,0,0,0,0,0
Nemertea,0,0,62,0,0,0,0,7,0,0,0,0,0,0,0,0,112,0,0,0,0,0,0,8,0
Rotifera,0,145,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root,0,0,0,0,0,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chordata,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189,0,0,0,0,0
Nais,0,0,0,0,0,0,0,18,0,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chaetonotus,0,0,0,0,0,0,0,79,0,49,0,0,0,27,35,0,0,0,0,0,0,0,0,0,0
root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,0,0
root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,0,0,0,0,0,0
root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,0,0,0,0,0
Potamopyrgus_antipodarum,33,0,0,0,0,0,0,0,0,0,0,143,0,0,0,0,15,0,0,0,0,0,0,0,0
Candidatus_Solibacter,0,0,0,0,0,0,0,0,0,0,19,159,0,0,0,7,6,0,0,0,0,0,0,0,0
Keratella,0,0,0,0,0,0,0,0,0,0,0,0,0,48,33,60,0,50,0,0,0,0,0,0,0
Cryptomonadaceae,16,0,0,0,0,90,0,0,0,17,0,0,0,0,23,0,0,0,0,0,0,45,0,0,0
Hyphomicrobiales,0,0,0,0,33,0,31,0,0,0,0,13,0,9,0,0,0,105,0,0,0,0,0,0,0
root,0,0,0,0,6,0,0,37,0,0,126,0,0,0,0,0,0,0,0,0,0,0,0,22,0
Metazoa,0,0,0,0,0,0,0,0,0,0,185,0,6,0,0,0,0,0,0,0,0,0,0,0,0
root,0,0,0,0,0,0,0,0,0,0,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,0,0,0,0,0,0
root,0,87,100,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Viridiplantae,0,0,0,0,0,0,0,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root,0,0,0,0,0,0,0,0,0,0,0,0,192,0,0,0,0,0,0,0,0,0,0,0,0
root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,0,0,0,0,0
Sphaeropleales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,115,0,0,0,0,0
Trichosurus_vulpecula,0,0,0,0,126,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spirogyra,0,0,0,0,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gobiomorphus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193,0,0,0,0,0,0
Chaetonotidae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193,0,0,0,0,0,0,0
root,0,0,0,0,0,0,0,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root,0,0,0,0,0,0,0,0,0,0,0,51,0,6,0,0,10,11,39,76,0,0,0,0,0
root,0,0,0,0,0,0,0,0,0,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spirotrichea,0,0,0,0,0,0,0,0,0,0,0,193,0,0,0,0,0,0,0,0,0,0,0,0,0
Frontonia,0,0,0,0,0,0,0,0,0,0,0,0,0,20,26,39,0,104,0,0,0,5,0,0,0
Nais,0,0,0,0,0,0,0,5,0,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Methylophilaceae,0,0,0,0,0,0,0,0,0,0,0,136,28,30,0,0,0,0,0,0,0,0,0,0,0
root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,181,0,0,0,0,0
root,0,5,20,0,5,12,0,0,0,0,17,11,41,12,16,19,21,15,0,0,0,0,0,0,0
Urostylida,13,0,0,0,0,0,8,0,69,0,0,8,0,0,0,0,0,0,0,0,31,65,0,0,0
root,0,0,0,0,0,0,0,0,0,0,0,0,194,0,0,0,0,0,0,0,0,0,0,0,0
root,0,0,0,0,0,0,0,0,0,0,102,92,0,0,0,0,0,0,0,0,0,0,0,0,0
Chaetogaster,0,0,0,0,5,0,0,0,0,0,0,0,0,190,0,0,0,0,0,0,0,0,0,0,0
root,0,0,0,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Haptorida,0,0,0,0,0,0,0,0,0,0,0,0,153,0,7,24,0,11,0,0,0,0,0,0,0
Gammaproteobacteria,0,0,0,0,0,0,0,0,0,0,0,195,0,0,0,0,0,0,0,0,0,0,0,0,0
Slavina_appendiculata,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,0,47,0,0
Chilodonella,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196,0,0,0,0,0,0
Carex,0,0,0,0,110,0,0,0,0,0,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0
root,0,0,33,0,0,0,0,8,0,10,0,0,0,0,0,0,0,0,0,0,0,0,145,0,0
root,22,0,0,0,15,0,0,104,0,15,0,0,0,32,0,8,0,0,0,0,0,0,0,0,0
root,0,0,0,0,0,0,0,15,0,0,0,0,0,71,78,16,0,16,0,0,0,0,0,0,0
Simuliini,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,6,0,0,0,0,0,0,0,0
root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,106,0,0,0,0,0
Erica_lusitanica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197,0,0,0,0,0
Mallomonas,0,0,0,0,0,192,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
Ruminiclostridium,0,0,0,0,0,0,13,20,0,84,0,65,0,0,6,9,0,0,0,0,0,0,0,0,0
root,0,0,0,0,0,0,0,0,17,0,54,0,126,0,0,0,0,0,0,0,0,0,0,0,0
Metazoa,0,0,0,0,0,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sporadotrichida,0,0,0,0,0,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root,0,0,0,0,0,0,0,53,0,106,0,0,16,17,5,0,0,0,0,0,0,0,0,0,0
Fragilariophycidae,0,0,0,0,0,0,0,0,0,0,0,0,0,62,14,23,0,98,0,0,0,0,0,0,0
Metazoa,0,0,0,0,0,0,0,0,0,0,0,197,0,0,0,0,0,0,0,0,0,0,0,0,0
root,0,0,0,0,0,0,0,0,0,0,0,197,0,0,0,0,0,0,0,0,0,0,0,0,0
Sus_scrofa,0,0,0,0,0,0,0,0,0,0,0,0,0,198,0,0,0,0,0,0,0,0,0,0,0
Stentor,0,0,0,0,0,0,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,76,0,103,0,0,0,0,0,0,0
Metazoa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,0,0,0,0,0,0,0,0,0
root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,0,0,0,0,0,0
Coleps,0,0,0,0,0,0,0,0,0,0,0,0,0,16,28,88,0,0,0,0,0,67,0,0,0
Fragilaria,0,0,0,0,0,0,0,0,0,0,0,0,0,199,0,0,0,0,0,0,0,0,0,0,0
Burkholderiaceae,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,64,73,0,0,0,0,0
Talitroidea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199,0,0,0
Spirotrichea,0,0,0,0,0,16,0,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
